# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
3226.0000 A1610 1000 3 4.0000 n80 n15 29 N n80->n26->n2->n15
3228.0000 R_A1269 500 5 607.0000 n12 n39 19 Y n12->n9->n4->n1->n33->n39
3229.0000 R_A1610 500 3 3.0000 n15 n80 29 Y n15->n2->n26->n80
3229.0000 A1595 1000 5 37.0000 n65 n14 29 N n65->n18->n3->n7->n8->n14
3230.0000 A877 1000 4 1474.0000 n47 n9 5 N n47->n0->n1->n4->n9
3230.0000 A1574 1000 3 80.0000 n44 n16 28 N n44->n1->n4->n16
3234.0000 A1606 1000 2 20.0000 n76 n16 29 N n76->n4->n16
3241.0000 A973 1000 4 1293.0000 n43 n10 8 N n43->n0->n3->n7->n10
3241.0000 A1615 1000 3 9.0000 n85 n15 29 N n85->n45->n2->n15
3244.0000 R_A1524 500 5 169.0000 n14 n94 27 Y n14->n8->n7->n3->n24->n94
3245.0000 A1616 1000 3 11.0000 n86 n16 29 N n86->n9->n4->n16
3245.0000 A1538 1000 3 167.0000 n8 n18 27 N n8->n7->n3->n18
3246.0000 A873 1000 4 1498.0000 n43 n9 5 N n43->n0->n1->n4->n9
3246.0000 R_A1615 500 3 5.0000 n15 n85 29 Y n15->n2->n45->n85
3249.0000 R_A1522 500 5 166.0000 n14 n92 27 Y n14->n8->n7->n3->n37->n92
3251.0000 A977 1000 4 1295.0000 n47 n10 8 N n47->n0->n3->n7->n10
3256.0000 R_A1606 500 2 22.0000 n16 n76 29 Y n16->n4->n76
3256.0000 A1618 1000 4 18.0000 n88 n15 29 N n88->n49->n0->n2->n15
3258.0000 A984 1000 4 1288.0000 n54 n10 8 N n54->n0->n3->n7->n10
3260.0000 A986 1000 6 1286.0000 n56 n8 8 N n56->n45->n2->n0->n3->n7->n8
3261.0000 R_A1616 500 3 16.0000 n16 n86 29 Y n16->n4->n9->n86
3261.0000 R_A1280 500 6 631.0000 n12 n50 19 Y n12->n9->n4->n1->n33->n39->n50
3271.0000 A996 1000 7 1277.0000 n66 n8 8 N n66->n57->n45->n2->n0->n3->n7->n8
3280.0000 A845 1000 5 1588.0000 n15 n9 3 N n15->n2->n0->n1->n4->n9
3283.0000 A1627 1000 4 27.0000 n97 n15 29 N n97->n78->n0->n2->n15
3286.0000 R_A1521 500 4 188.0000 n14 n91 26 Y n14->n8->n7->n3->n91
3288.0000 A856 1000 5 1574.0000 n26 n9 3 N n26->n2->n0->n1->n4->n9
3288.0000 A1581 1000 4 124.0000 n51 n16 27 N n51->n11->n1->n4->n16
3303.0000 A1643 1000 2 15.0000 n13 n18 29 N n13->n3->n18
3305.0000 R_A1294 500 6 648.0000 n12 n64 19 Y n12->n9->n4->n1->n11->n51->n64
3305.0000 R_A387 500 5 1721.0000 n4 n57 1 Y n4->n1->n0->n2->n45->n57
3306.0000 A1613 1000 6 78.0000 n83 n14 28 N n83->n75->n37->n3->n7->n8->n14
3307.0000 A1599 1000 3 107.0000 n69 n16 28 N n69->n1->n4->n16
3310.0000 R_A1618 500 4 54.0000 n15 n88 29 Y n15->n2->n0->n49->n88
3315.0000 R_A1627 500 4 32.0000 n15 n97 29 Y n15->n2->n0->n78->n97
3315.0000 A1652 1000 2 9.0000 n22 n17 29 N n22->n4->n17
3319.0000 R_A1643 500 2 16.0000 n18 n13 29 Y n18->n3->n13
3320.0000 A1657 1000 2 4.0000 n27 n17 29 N n27->n4->n17
3323.0000 R_A426 500 4 1560.0000 n2 n96 4 Y n2->n0->n1->n4->n96
3325.0000 R_A1538 500 3 80.0000 n18 n8 28 Y n18->n3->n7->n8
3327.0000 A884 1000 4 1557.0000 n54 n9 4 N n54->n0->n1->n4->n9
3331.0000 A1619 1000 3 91.0000 n89 n16 28 N n89->n1->n4->n16
3333.0000 R_A1528 500 5 217.0000 n14 n98 26 Y n14->n8->n7->n3->n84->n98
3334.0000 A908 1000 4 1516.0000 n78 n9 4 N n78->n0->n1->n4->n9
3337.0000 A1008 1000 4 1319.0000 n78 n10 8 N n78->n0->n3->n7->n10
3348.0000 R_A408 500 3 1737.0000 n4 n78 1 Y n4->n1->n0->n78
3349.0000 R_A1500 500 6 228.0000 n14 n70 26 Y n14->n8->n7->n3->n18->n65->n70
3349.0000 A1650 1000 3 47.0000 n20 n16 29 N n20->n17->n4->n16
3350.0000 A1670 1000 2 8.0000 n40 n17 29 N n40->n4->n17
3350.0000 R_A1652 500 2 35.0000 n17 n22 29 Y n17->n4->n22
3354.0000 R_A1650 500 3 5.0000 n16 n20 29 Y n16->n4->n17->n20
3358.0000 A1032 1000 4 1292.0000 n2 n10 8 N n2->n0->n3->n7->n10
3363.0000 A1667 1000 2 27.0000 n37 n13 29 N n37->n3->n13
3365.0000 R_A1309 500 5 669.0000 n12 n79 18 Y n12->n9->n4->n1->n69->n79
3367.0000 R_A1657 500 2 47.0000 n17 n27 29 Y n17->n4->n27
3368.0000 A1664 1000 4 38.0000 n34 n16 29 N n34->n20->n17->n4->n16
3371.0000 R_A1667 500 2 8.0000 n13 n37 29 Y n13->n3->n37
3371.0000 A1678 1000 3 13.0000 n48 n16 29 N n48->n40->n4->n16
3376.0000 R_A1507 500 7 241.0000 n14 n77 25 Y n14->n8->n7->n3->n18->n65->n70->n77
3377.0000 A1683 1000 2 9.0000 n53 n17 29 N n53->n4->n17
3381.0000 R_A1678 500 3 10.0000 n16 n48 29 Y n16->n4->n40->n48
3383.0000 R_A1664 500 4 15.0000 n16 n34 29 Y n16->n4->n17->n20->n34
3389.0000 R_A1512 500 7 230.0000 n14 n82 26 Y n14->n8->n7->n3->n18->n65->n70->n82
3390.0000 A1059 1000 6 1270.0000 n29 n10 8 N n29->n15->n2->n0->n3->n7->n10
3391.0000 A1690 1000 4 9.0000 n60 n17 29 N n60->n12->n9->n4->n17
3392.0000 A1688 1000 2 14.0000 n58 n17 29 N n58->n4->n17
3393.0000 R_A1511 500 8 228.0000 n14 n81 26 Y n14->n8->n7->n3->n18->n65->n70->n77->n81
3395.0000 A1686 1000 3 21.0000 n56 n15 29 N n56->n45->n2->n15
3395.0000 R_A1670 500 2 45.0000 n17 n40 29 Y n17->n4->n40
3396.0000 R_A1683 500 2 19.0000 n17 n53 29 Y n17->n4->n53
3398.0000 A1075 1000 5 1246.0000 n45 n10 9 N n45->n2->n0->n3->n7->n10
3400.0000 R_A1688 500 2 8.0000 n17 n58 29 Y n17->n4->n58
3401.0000 R_A1303 500 5 659.0000 n12 n73 19 Y n12->n9->n4->n1->n33->n73
3403.0000 A1689 1000 4 23.0000 n59 n17 29 N n59->n12->n9->n4->n17
3404.0000 A1697 1000 3 8.0000 n67 n17 29 N n67->n9->n4->n17
3406.0000 A1079 1000 4 1246.0000 n49 n10 9 N n49->n0->n3->n7->n10
3406.0000 R_A1690 500 4 15.0000 n17 n60 29 Y n17->n4->n9->n12->n60
3406.0000 R_A1686 500 3 11.0000 n15 n56 29 Y n15->n2->n45->n56
3408.0000 R_A1548 500 4 242.0000 n14 n18 25 Y n14->n8->n7->n3->n18
3409.0000 A1696 1000 4 15.0000 n66 n15 29 N n66->n57->n45->n2->n15
3410.0000 R_A442 500 5 1556.0000 n2 n12 4 Y n2->n0->n1->n4->n9->n12
3414.0000 R_A1697 500 3 10.0000 n17 n67 29 Y n17->n4->n9->n67
3414.0000 R_A1689 500 4 11.0000 n17 n59 29 Y n17->n4->n9->n12->n59
3415.0000 A932 1000 4 1549.0000 n2 n9 4 N n2->n0->n1->n4->n9
3417.0000 R_A1329 500 5 671.0000 n12 n99 18 Y n12->n9->n4->n1->n33->n99
3426.0000 A1076 1000 6 1272.0000 n46 n10 8 N n46->n45->n2->n0->n3->n7->n10
3431.0000 A959 1000 6 1511.0000 n29 n9 4 N n29->n15->n2->n0->n1->n4->n9
3432.0000 A1641 1000 3 148.0000 n11 n17 27 N n11->n1->n4->n17
3432.0000 R_A1696 500 4 23.0000 n15 n66 29 Y n15->n2->n45->n57->n66
3434.0000 A1087 1000 6 1258.0000 n57 n10 9 N n57->n45->n2->n0->n3->n7->n10
3437.0000 A1093 1000 6 1249.0000 n63 n10 9 N n63->n15->n2->n0->n3->n7->n10
3437.0000 A1706 1000 2 23.0000 n76 n17 29 N n76->n4->n17
3439.0000 A1716 1000 3 5.0000 n86 n17 29 N n86->n9->n4->n17
3443.0000 A1717 1000 3 7.0000 n87 n16 29 N n87->n76->n4->n16
3444.0000 R_A1706 500 2 7.0000 n17 n76 29 Y n17->n4->n76
3444.0000 A1110 1000 6 1222.0000 n80 n10 9 N n80->n26->n2->n0->n3->n7->n10
3447.0000 A1662 1000 4 121.0000 n32 n16 27 N n32->n11->n1->n4->n16
3448.0000 A975 1000 5 1496.0000 n45 n9 5 N n45->n2->n0->n1->n4->n9
3450.0000 A931 1000 4 1586.0000 n1 n57 3 N n1->n0->n2->n45->n57
3452.0000 R_A396 500 6 1738.0000 n4 n66 1 Y n4->n1->n0->n2->n45->n57->n66
3453.0000 R_A1717 500 3 10.0000 n16 n87 29 Y n16->n4->n76->n87
3453.0000 A1101 1000 6 1249.0000 n71 n10 9 N n71->n15->n2->n0->n3->n7->n10
3454.0000 A1104 1000 6 1244.0000 n74 n10 9 N n74->n15->n2->n0->n3->n7->n10
3455.0000 A1669 1000 4 115.0000 n39 n16 28 N n39->n33->n1->n4->n16
3455.0000 A1663 1000 3 127.0000 n33 n17 27 N n33->n1->n4->n17
3463.0000 A1668 1000 4 125.0000 n38 n16 27 N n38->n28->n1->n4->n16
3463.0000 A1658 1000 3 145.0000 n28 n17 27 N n28->n1->n4->n17
3464.0000 A1115 1000 6 1232.0000 n85 n10 9 N n85->n45->n2->n0->n3->n7->n10
3468.0000 A1045 1000 4 1376.0000 n15 n11 7 N n15->n2->n0->n1->n11
3470.0000 R_A1716 500 3 31.0000 n17 n86 29 Y n17->n4->n9->n86
3471.0000 A1056 1000 4 1357.0000 n26 n11 7 N n26->n2->n0->n1->n11
3483.0000 A976 1000 6 1529.0000 n46 n9 4 N n46->n45->n2->n0->n1->n4->n9
3484.0000 A1073 1000 3 1336.0000 n43 n11 7 N n43->n0->n1->n11
3484.0000 A1738 1000 2 6.0000 n8 n21 29 N n8->n19->n21
3485.0000 A1118 1000 5 1247.0000 n88 n10 9 N n88->n49->n0->n3->n7->n10
3486.0000 R_A630 500 4 1397.0000 n70 n0 6 Y n70->n65->n18->n3->n0
3487.0000 R_A1738 500 2 3.0000 n21 n8 29 Y n21->n19->n8
3487.0000 A1737 1000 3 11.0000 n7 n21 29 N n7->n8->n19->n21
3487.0000 A1130 1000 5 1225.0000 n0 n77 9 N n0->n3->n18->n65->n70->n77
3487.0000 A1674 1000 3 137.0000 n44 n17 27 N n44->n1->n4->n17
3488.0000 A1120 1000 6 1246.0000 n90 n10 9 N n90->n15->n2->n0->n3->n7->n10
3489.0000 A1681 1000 4 125.0000 n51 n17 27 N n51->n11->n1->n4->n17
3492.0000 A979 1000 4 1532.0000 n49 n9 4 N n49->n0->n1->n4->n9
3492.0000 A1680 1000 5 130.0000 n50 n16 27 N n50->n39->n33->n1->n4->n16
3495.0000 A1744 1000 2 5.0000 n14 n19 29 N n14->n8->n19
3496.0000 A1084 1000 3 1326.0000 n54 n11 7 N n54->n0->n1->n11
3497.0000 A1127 1000 5 1241.0000 n97 n10 9 N n97->n78->n0->n3->n7->n10
3499.0000 A1739 1000 3 19.0000 n9 n20 29 N n9->n4->n17->n20
3499.0000 R_A1744 500 2 4.0000 n19 n14 29 Y n19->n8->n14
3503.0000 A1077 1000 3 1347.0000 n47 n11 7 N n47->n0->n1->n11
3504.0000 R_A1737 500 3 17.0000 n21 n7 29 Y n21->n19->n8->n7
3504.0000 A1743 1000 4 16.0000 n13 n19 29 N n13->n3->n7->n8->n19
3512.0000 R_A1595 500 5 283.0000 n14 n65 25 Y n14->n8->n7->n3->n18->n65
3522.0000 A1754 1000 2 12.0000 n24 n18 29 N n24->n3->n18
3523.0000 A987 1000 6 1547.0000 n57 n9 4 N n57->n45->n2->n0->n1->n4->n9
3524.0000 A993 1000 6 1536.0000 n63 n9 4 N n63->n15->n2->n0->n1->n4->n9
3525.0000 A1740 1000 3 43.0000 n10 n19 29 N n10->n7->n8->n19
3527.0000 R_A1739 500 3 28.0000 n20 n9 29 Y n20->n17->n4->n9
3533.0000 A1764 1000 2 3.0000 n34 n17 29 N n34->n20->n17
3536.0000 A1001 1000 6 1532.0000 n71 n9 4 N n71->n15->n2->n0->n1->n4->n9
3537.0000 A1765 1000 3 5.0000 n35 n18 29 N n35->n13->n3->n18
3538.0000 A1760 1000 2 16.0000 n30 n18 29 N n30->n3->n18
3538.0000 R_A1764 500 2 5.0000 n17 n34 29 Y n17->n20->n34
3538.0000 R_A1740 500 3 13.0000 n19 n10 29 Y n19->n8->n7->n10
3541.0000 A1671 1000 3 197.0000 n41 n17 26 N n41->n1->n4->n17
3542.0000 A1699 1000 3 142.0000 n69 n17 27 N n69->n1->n4->n17
3550.0000 A1761 1000 2 26.0000 n31 n18 29 N n31->n3->n18
3554.0000 A1004 1000 6 1544.0000 n74 n9 4 N n74->n15->n2->n0->n1->n4->n9
3554.0000 A1694 1000 5 164.0000 n64 n16 27 N n64->n51->n11->n1->n4->n16
3557.0000 A1434 1000 2 687.0000 n4 n11 18 N n4->n1->n11
3561.0000 R_A1754 500 2 39.0000 n18 n24 29 Y n18->n3->n24
3566.0000 R_A767 500 3 1200.0000 n2 n37 10 Y n2->n0->n3->n37
3571.0000 A1703 1000 4 163.0000 n73 n16 27 N n73->n33->n1->n4->n16
3574.0000 R_A1760 500 2 36.0000 n18 n30 29 Y n18->n3->n30
3575.0000 R_A1765 500 3 38.0000 n18 n35 29 Y n18->n3->n13->n35
3575.0000 A1108 1000 3 1357.0000 n78 n11 7 N n78->n0->n1->n11
3575.0000 A1778 1000 3 17.0000 n48 n17 29 N n48->n40->n4->n17
3579.0000 A1010 1000 6 1557.0000 n80 n9 4 N n80->n26->n2->n0->n1->n4->n9
3579.0000 R_A1761 500 2 29.0000 n18 n31 29 Y n18->n3->n31
3580.0000 A1709 1000 4 160.0000 n79 n16 27 N n79->n69->n1->n4->n16
3582.0000 A1767 1000 4 46.0000 n37 n14 29 N n37->n3->n7->n8->n14
3584.0000 A1640 1000 3 302.0000 n10 n18 24 N n10->n7->n3->n18
3587.0000 R_A1778 500 3 12.0000 n17 n48 29 Y n17->n4->n40->n48
3587.0000 A1644 1000 4 297.0000 n14 n18 25 N n14->n8->n7->n3->n18
3589.0000 A1027 1000 5 1533.0000 n97 n9 4 N n97->n78->n0->n1->n4->n9
3590.0000 A1132 1000 3 1324.0000 n2 n11 7 N n2->n0->n1->n11
3593.0000 A1186 1000 6 1219.0000 n56 n10 9 N n56->n45->n2->n0->n3->n7->n10
3597.0000 A1020 1000 6 1555.0000 n90 n9 4 N n90->n15->n2->n0->n1->n4->n9
3603.0000 A1015 1000 6 1571.0000 n85 n9 3 N n85->n45->n2->n0->n1->n4->n9
3606.0000 A1196 1000 7 1212.0000 n66 n10 9 N n66->n57->n45->n2->n0->n3->n7->n10
3607.0000 R_A1613 500 6 301.0000 n14 n83 24 Y n14->n8->n7->n3->n37->n75->n83
3607.0000 A1018 1000 5 1569.0000 n88 n9 3 N n88->n49->n0->n1->n4->n9
3607.0000 A1719 1000 3 167.0000 n89 n17 27 N n89->n1->n4->n17
3611.0000 R_A1640 500 3 27.0000 n18 n10 29 Y n18->n3->n7->n10
3613.0000 A1731 1000 2 149.0000 n1 n16 27 N n1->n4->n16
3616.0000 A1159 1000 5 1296.0000 n29 n11 8 N n29->n15->n2->n0->n1->n11
3624.0000 R_A1644 500 4 37.0000 n18 n14 29 Y n18->n3->n7->n8->n14
3634.0000 R_A1436 500 3 691.0000 n16 n6 18 Y n16->n4->n1->n6
3634.0000 A1729 1000 4 174.0000 n99 n16 27 N n99->n33->n1->n4->n16
